Index,Gender,Place,Location,Date,Type,Label
Usuario1968,Male,Splash Water Park,Canada,enero de 2017,Family,2
Usuario1371,Female,Islas Marietas,Occidente,febrero de 2015,Couple,2
Usuario825,Male,Islas Marietas,Estados Unidos,agosto de 2014,Couple,2
Usuario258,Male,Isla de Coral,Occidente,marzo de 2018,Friends,2
Usuario1581,Female,Mercado del Pueblo Sayulita,Bolivia,enero de 2016,Couple,2
Usuario1002,Female,Islas Marietas,Estados Unidos,agosto de 2014,Family,2
Usuario2215,Female,The Jazz Foundation,Occidente,marzo de 2018,Family,2
Usuario1059,Female,Islas Marietas,Estados Unidos,enero de 2015,Couple,2
Usuario2257,Female,Santuario de Cocodrilos El Cora,Centro,mayo de 2017,Friends,2
Usuario435,Female,Islas Marietas,Canada,abril de 2015,Family,2
Usuario1824,Female,Playa Los Muertos,Centro,agosto de 2015,Family,2
Usuario470,Male,Islas Marietas,Centro,enero de 2014,Family,2
Usuario919,Female,Islas Marietas,Estados Unidos,noviembre de 2014,Friends,2
Usuario380,Female,Islas Marietas,Canada,febrero de 2014,Family,2
Usuario1429,Male,Islas Marietas,Reino Unido,abril de 2015,Couple,2
Usuario121,Male,Centro Historico de Tepic,Noreste,mayo de 2018,Alone,2
Usuario423,Female,Islas Marietas,Canada,octubre de 2014,Friends,2
Usuario882,Female,Islas Marietas,Estados Unidos,septiembre de 2016,Couple,2
Usuario294,Male,Islas Marietas,Argentina,enero de 2015,Couple,2
Usuario1510,Male,Manantial La Tovara,Centro,julio de 2016,Family,2
Usuario252,Male,Isla de Coral,Noreste,mayo de 2017,Family,2
Usuario859,Male,Islas Marietas,Estados Unidos,abril de 2016,Couple,2
Usuario2080,Female,The Jazz Foundation,Centro,marzo de 2015,Family,2
Usuario1430,Male,Islas Marietas,Reino Unido,abril de 2015,Couple,2
Usuario1034,Female,Islas Marietas,Estados Unidos,marzo de 2017,Couple,2
Usuario2235,Female,The Jazz Foundation,Venezuela,noviembre de 2015,Family,2
Usuario396,Female,Islas Marietas,Canada,septiembre de 2013,Couple,2
Usuario744,Female,Islas Marietas,Colombia,enero de 2017,Friends,2
Usuario902,Female,Islas Marietas,Estados Unidos,marzo de 2015,Couple,2
Usuario735,Female,Islas Marietas,Chipre,abril de 2016,Family,2
Usuario1055,Female,Islas Marietas,Estados Unidos,mayo de 2015,Couple,2
Usuario458,Female,Islas Marietas,Canada,abril de 2013,Alone,2
Usuario981,Female,Islas Marietas,Estados Unidos,diciembre de 2015,Friends,2
Usuario2064,Female,The Jazz Foundation,Canada,marzo de 2014,Family,2
Usuario1433,Male,Islas Marietas,Reino Unido,mayo de 2015,Alone,2
Usuario364,Male,Islas Marietas,Canada,abril de 2015,Couple,2
Usuario831,Male,Islas Marietas,Estados Unidos,marzo de 2016,Couple,2
Usuario2203,Female,The Jazz Foundation,Occidente,agosto de 2013,Family,2
Usuario1468,Female,Islas Marietas,Sureste,mayo de 2013,Couple,2
Usuario1655,Female,Playa Destiladeras,Centro,julio de 2013,Friends,2
Usuario1995,Female,Splash Water Park,Estados Unidos,noviembre de 2013,Family,2
Usuario873,Male,Islas Marietas,Estados Unidos,junio de 2017,Family,2
Usuario792,Male,Islas Marietas,Estados Unidos,mayo de 2016,Couple,2
Usuario31,Male,Bucerias Art Walk,Canada,marzo de 2014,Friends,2
Usuario1202,Female,Islas Marietas,Noroeste,abril de 2016,Friends,2
Usuario449,Female,Islas Marietas,Canada,mayo de 2015,Couple,2
Usuario53,Female,Bucerias Art Walk,Canada,noviembre de 2018,Couple,2
Usuario453,Female,Islas Marietas,Canada,enero de 2016,Couple,2
Usuario438,Female,Islas Marietas,Canada,febrero de 2017,Couple,2
Usuario1482,Female,Islas Marietas,Sureste,septiembre de 2017,Family,2
Usuario2128,Female,The Jazz Foundation,Estados Unidos,abril de 2014,Family,2
Usuario393,Female,Islas Marietas,Canada,abril de 2017,Couple,2
Usuario1148,Female,Islas Marietas,Noreste,noviembre de 2015,Friends,2
Usuario261,Male,Isla de Coral,Occidente,septiembre de 2019,Family,1
Usuario2258,Male,Santuario de Cocodrilos El Cora,Centro,febrero de 2020,Family,1
Usuario242,Male,Isla de Coral,Centro,octubre de 2019,Couple,1
Usuario2063,Female,The Jazz Foundation,Canada,julio de 2014,Family,1
Usuario1754,Male,Playa El Anclote,Occidente,mayo de 2016,Friends,1
Usuario986,Female,Islas Marietas,Estados Unidos,diciembre de 2014,Couple,1
Usuario2172,Female,The Jazz Foundation,Noroeste,agosto de 2019,Family,1
Usuario2195,Male,The Jazz Foundation,Occidente,junio de 2016,Family,1
Usuario2177,Male,The Jazz Foundation,Occidente,octubre de 2018,Family,1
Usuario2100,Male,The Jazz Foundation,Estados Unidos,marzo de 2015,Family,1
Usuario1233,Male,Islas Marietas,Occidente,octubre de 2015,Couple,1
Usuario1992,Female,Splash Water Park,Estados Unidos,junio de 2015,Family,1
Usuario2227,Female,The Jazz Foundation,Peru,julio de 2019,Family,1
Usuario631,Female,Islas Marietas,Centro,julio de 2014,Couple,1
Usuario1110,Male,Islas Marietas,Noreste,octubre de 2015,Couple,1
Usuario1065,Female,Islas Marietas,Estados Unidos,junio de 2015,Friends,1
Usuario1024,Female,Islas Marietas,Estados Unidos,abril de 2015,Couple,1
Usuario2040,Male,The Jazz Foundation,Canada,marzo de 2017,Family,1
Usuario422,Female,Islas Marietas,Canada,marzo de 2015,Family,1
Usuario1343,Female,Islas Marietas,Occidente,marzo de 2015,Family,1
Usuario2206,Female,The Jazz Foundation,Occidente,agosto de 2013,Family,1
Usuario2028,Female,Splash Water Park,Reino Unido,abril de 2016,Family,1
Usuario1762,Female,Playa El Anclote,Occidente,junio de 2016,Couple,1
Usuario1201,Female,Islas Marietas,Noroeste,enero de 2015,Friends,1
Usuario1987,Female,Splash Water Park,Estados Unidos,mayo de 2015,Family,1
Usuario2085,Female,The Jazz Foundation,Centro,enero de 2020,Family,1
Usuario210,Male,Galerias Vallarta,Occidente,mayo de 2018,Family,1
Usuario1004,Female,Islas Marietas,Estados Unidos,desconocido,Couple,1
Usuario220,Female,Galerias Vallarta,Occidente,abril de 2018,Family,1
Usuario2116,Male,The Jazz Foundation,Estados Unidos,agosto de 2016,Couple,1
Usuario1853,Female,Playa Los Muertos,Estados Unidos,marzo de 2017,Family,1
Usuario1747,Female,Playa El Anclote,Estados Unidos,julio de 2016,Alone,1
Usuario1013,Female,Islas Marietas,Estados Unidos,julio de 2014,Couple,1
Usuario2160,Male,The Jazz Foundation,Noreste,julio de 2015,Family,1
Usuario408,Female,Islas Marietas,Canada,noviembre de 2013,Couple,1
Usuario1012,Female,Islas Marietas,Estados Unidos,junio de 2015,Friends,1
Usuario965,Female,Islas Marietas,Estados Unidos,junio de 2015,Couple,1
Usuario2187,Male,The Jazz Foundation,Occidente,julio de 2012,Friends,1
Usuario1808,Male,Playa Los Muertos,Centro,junio de 2017,Couple,1
Usuario993,Female,Islas Marietas,Estados Unidos,agosto de 2014,Friends,1
Usuario275,Male,Isla Isabel,Estados Unidos,abril de 2017,Friends,1
Usuario1983,Male,Splash Water Park,Estados Unidos,agosto de 2013,Family,1
Usuario579,Male,Islas Marietas,Centro,octubre de 2016,Couple,1
Usuario1147,Female,Islas Marietas,Noreste,noviembre de 2016,Family,1
Usuario2105,Male,The Jazz Foundation,Estados Unidos,marzo de 2016,Couple,1
